"@timestamp",renterQuote,provider,localization
"Jul 14, 2025 @ 21:12:39.000","Selten so einen freundlichen Mitarbeiter bei einer Mitfahrzeugfirma erlebt!",Rentalcars,de
"Jul 14, 2025 @ 21:07:57.000","A l'arrivée, le loueur n'avait pas notre réservation. Il a fallu attendre pour refaire le dossier. Heureusement il n'y avait pas grand monde à ce moment là.
Le véhicule correspondait bien à la réservation mais était bloqué par d'autres voitures dans le parking.  La personne sur le parking était néanmoins très accueillante et a bien pris le temps de faire le tour du véhicule.",BSPAuto,fr
"Jul 14, 2025 @ 21:06:53.000","Alles gut gelaufen. ",Rentalcars,de
"Jul 14, 2025 @ 20:48:36.000","Good experience ",AutoEurope,de
"Jul 14, 2025 @ 20:00:36.000","Une des meilleures agences de location à qui j’ai eu affaire.",BSPAuto,fr
"Jul 14, 2025 @ 19:57:24.000","Mir wurde kein Wagen zur Verfügung gestellt, weil mein Flug wegen eines Sturms Verspätung hatte. Zahlen musste ich dennoch den vollen Preis.",Carhiremarket,de
"Jul 14, 2025 @ 18:53:36.000",,"Argus Car Hire",de
"Jul 14, 2025 @ 18:45:47.000","Siehe oben!",AutoEurope,de
"Jul 14, 2025 @ 18:40:55.000","Katastrofe bei der Rückgabe. Oben beschrieben",AutoEurope,de
"Jul 14, 2025 @ 18:31:53.000","Nous rencontrons un problème avec l’agence Avis qui nous facture des frais supplémentaires (taxes) au retour du véhicule. Nous n’avons pas été avertis. ",AutoEurope,fr
"Jul 14, 2025 @ 18:19:37.000",Freundlich,"Argus Car Hire",de
"Jul 14, 2025 @ 18:16:00.000","Ich bin zu zufrieden.",Alamo,de
"Jul 14, 2025 @ 18:07:22.000","Leider längere Wartezeiten vor Ort. Personal freundlich, versucht aber bei allen Kunden ein Upgrade des Fahrzeug zu verkaufen.",AutoEurope,de
"Jul 14, 2025 @ 15:45:42.000","Der Zustand des Wagen war katastrophal. Mir wurden bei der Rückgabe Schäden angegeben, die ich nicht verursacht hatte. Leider war es 21:40 Uhr als ich den Wagen bekommen habe und der Parkplatz war nicht beleuchtet so das ich den Wagen nicht ordnungsgemäß kontrollieren konnte. Bei der Rückgabe dann die Überraschung mit den nicht dokumentierten Schäden die mir in Rechnung gestellt wurden. ",BSPAuto,de
"Jul 14, 2025 @ 15:23:28.000","Völlig in Ordnung ","Sunny Cars",de
"Jul 14, 2025 @ 14:41:55.000","Sehr nettes Personal. Guter Standort am Hauptbahnhof.",Enterprise,de
"Jul 14, 2025 @ 13:44:04.000","Leider kann ich nur Negatives über die Firma ClickRent berichten und dringend von einer Anmietung dort abraten – wir hatten ein Auto in Malaga für 2,5 Wochen gemietet:
-	Auto fiel nach 1 Woche wegen Defekt aus
-	Reparatur nach Stunden – Mechaniker hat bestätigt, dass wir nichts mit dem Defekt zu tun hatten
-	 Am gleichen Tag Belastung der Kreditkarte von über 360 Euro ohne Begründung
-	Weitere Elektronikdefekte wurden nicht behoben und interessierten auch niemanden
-	Bei der Kommunikation wurde nur auf den Kundenservice verwiesen, der ausschließlich per E-Mail erreichbar ist und auch trotz mehrfachen Anfragen bis heute nie geantwortet hat
-	Extrem lange Abholzeit, weil komplett überlastet
-	Frühe Rückgabe (nach 7 Uhr)  wurde uns mit weiteren 50 Euro in Rechnung gestellt, obwohl Personal vor Ort war (normalerweise gab es bei anderen Vermietern einen Schlüsselkasten -Extrakosten haben wir noch nie bezahlen müssen)
",Rentalcars,de
"Jul 14, 2025 @ 13:22:21.000","Schlechte Verständigung ! Wollte zusätzliche Smart Versicherung abschließen ! Diskussion über Betankung und Mautsystem Via Verde ! 
Bei Abgabe keine Erstattung der Caution !
Vertrag wurde erst Stunden später per e- mail gesendet !
Bitte hierzu um Rückruf !","Argus Car Hire",de
"Jul 14, 2025 @ 12:25:09.000",,"Argus Car Hire",de
"Jul 14, 2025 @ 12:11:24.000","Hat alles super geklappt!",AutoEurope,de
"Jul 14, 2025 @ 11:54:01.000","Alles gut, der einzige Makel war, dass die Bestätigung trotz Vorauswahl deutsch als Sprache in französisch per Email geschickt wurde. War aber kein Problem",BSPAuto,de
"Jul 14, 2025 @ 11:36:37.000","Alles in Ordnung. Personal ist sehr freundlich und der Service war hervorragend.",AutoEurope,de
"Jul 14, 2025 @ 10:21:19.000","Alamo einfach super",BSPAuto,de
"Jul 14, 2025 @ 10:15:15.000","Sehr nette Leute, schnelle, unkomplizierte Abwicklung",Wisecars,de
"Jul 14, 2025 @ 09:57:44.000","Ärgerlich wenn doch Zusatzversicherungen angeboten werden und dann der Verweis auf das Infoschreiben mit „brauch ich garnicht lesen“ abgewiegelt wird. Angeboten wurde eine Zusatzversicherung durch die die Kaution hinfällig wurde. ",Rentalcars,de
"Jul 14, 2025 @ 09:48:16.000","Sehr kleinlich was Kratzer angeht ",Rentalcars,de
"Jul 14, 2025 @ 09:46:59.000","nichts weiter","Argus Car Hire",de
"Jul 14, 2025 @ 09:06:39.000","siehe oben",AutoEurope,de
"Jul 14, 2025 @ 09:00:43.000","Warum werden keine Parkscheiben ('Pfennigartikel') mehr im Fahrzeug oder bei der Anmietung angeboten?
Bei einer Anmietung für eine Auslandsfahrt (man muss die Länder bei der Anmietung nennen) wäre es vorteilhaft, wenn man bei der Abholung entsprechende Auskunft auf Fragen, wie z.B. wieviele Notfallwesten sind erforderlich o.ä. erhalten könnte. Leider ist man hier immer auf eigene Recherche und Nachkauf (für Mitfahrer) angewiesen.",Avis,de
"Jul 14, 2025 @ 08:37:33.000","We were very surprised that a company in Germany has no German speaking staff. Not an issue for us but would be very difficult if I had made a booking for my parents. Very pushy to buy extra insurance and security blockage on credit card got increased from advertised €900 to €1500 after we refused. Return of the car was very easy and friendly and quick release. But the collection process left a negative impression.",BSPAuto,de
"Jul 14, 2025 @ 08:16:25.000",Freundlich,BSPAuto,de
"Jul 14, 2025 @ 08:15:13.000","Die Abholung war nicht wirklich gut. Es waren einige Leute an der Abholstelle. Es hat geheissen 10 min. Der Fahrer war auch zwischenzeitlich da aber habt nicht gefragt wen eer mitnehmen soll. Somit mussten ich und noch 3 weite Abholer frp Rent Car über eine Stunde warten. Obwohl mehrfach angerufen wurde, auch von Person die Französich sprach. ",BSPAuto,de
"Jul 14, 2025 @ 07:58:49.000","Top-Vermieter!",AutoEurope,de
"Jul 14, 2025 @ 02:47:30.000","zügiger Transfer zum und vom Flughafen",AutoEurope,de
"Jul 14, 2025 @ 01:27:47.000","Freundlich waren sie und die Bürikratie war recht schnell vollzogen worden",AutoEurope,de
"Jul 14, 2025 @ 01:23:00.000","Also bei guerin klappte am tag der abnahme nichts obwohl alles automatisiert ist, hing das ganze systhem aber dafür kann billiger mietwagen nichts.",Wisecars,de
"Jul 14, 2025 @ 00:32:14.000","Blitzschnell und komfortabel ",BSPAuto,de
"Jul 13, 2025 @ 23:27:19.000","es wurde ein angeblicher Kratzer auf dem Plastikteil der Stossstange moniert und mit 325 EUR in Rechnung gestellt. Absoluter Betrug!!! Nie wieder dort buchen!","Argus Car Hire",de
"Jul 13, 2025 @ 22:28:39.000","Sehr gute Unterstützung bei allen Fragen. Auf verschiedenen Kanälen zu erreichen, u. a. Telefon und WhatsApp. Wirklich ausgezeichnet!",Rentalcars,de
"Jul 13, 2025 @ 21:42:02.000","lief alles gut","Sunny Cars",de
"Jul 13, 2025 @ 21:26:00.000","Preis und Leistung waren ok",BSPAuto,de
"Jul 13, 2025 @ 21:21:13.000","Als ich ankam war kein Wagen vorhanden.
Mir wurde gesagt, es gäbe heute (28.6.25) keine Autos. 
3h später hatte man mir, nachdem ich nicht erfreut reagiert hatte, ein Auto besorgt, allerdings in einer niedrigeren Buchungsklasse. Ich hatte nicht ohne Grund eine bessere Klasse gewählt. Auf eine Diskussion über Erstattung ließ man sich nicht ein. Ich hatte auch keine Wahl..Alles war bezahlt, ein anderes Auto hab es nicht.
Das Auto hatte diverse Kratzer die ich unbedingt auf der Übergabeliste haben wollte, erst nachdem mich alles fotografiert habe und mir jemanden zu Hilfe geholt hatte wurde es notiert. Ich habe schon einige Autos in Namibia gebucht und weiß, dass ich am Ende für jede minimale Kleinigkeit zur Rechnung gebeten werde. Zwischendrin bekam ich eine seltsame Email dass die Batterie leer wäre, was allerdings nicht den Tatsachen entsprach.
Am Ende ist wohl egal welchen Anbieter man am Hosea Kutako Flughafen in Windhoek wählt, irgendein Mist passiert immer.",Rentalcars,de
"Jul 13, 2025 @ 21:17:31.000","Rien à dire sur la voiture mais l'accueil est minimal et peu aimable.",Wisecars,fr
"Jul 13, 2025 @ 21:03:12.000","Ich habe ihn genommen, weil er billig war. Tja am Ende war er nicht billig. Sie haben mir eine verkratzte Spiegelabdeckung für 150€ berechnet. Ich habe ehrlich gesagt, kaum was gesehen und da ich leider keine Fotos davon gemacht hatte, konnte ich das Gegenteil nicht beweisen. Volle Abzocke also. Ist mir noch nie passiert mit einem Vermieter. Ich würde nur jeden davon abraten dort ein Auto zu mieten.",BSPAuto,de
"Jul 13, 2025 @ 21:00:38.000","Unkomplizierte Abwicklung, es gab weder bei der Abholung noch bei der Rückgabe des Autos Probleme. 
So sollte es sein.",Rentalcars,de
"Jul 13, 2025 @ 20:58:42.000","gute lage nahe bahnhof. meist neue wagen. freundliches und hilfsbereites personal.",AutoEurope,de
"Jul 13, 2025 @ 20:15:58.000","Ewig langsame Bearbeitung, nur 1 Schalter, 1,5 Stunden Wartezeit und die Angestellte behauptet, zur vereinbarten Selbstbeteiligung würden noch 21% MWSt dazukommen 
Eigentlich gab es mit jedem Kunden vor uns Probleme oder Streit",BSPAuto,de
"Jul 13, 2025 @ 20:14:32.000","Abwicklung mit zu langen Wartezeiten verbunden. inkl. Anstellen 60 Minuten.  Zuteilung des Wagens dauerte weitere 30Minuten. Gesamtvorgang also 90 Minuten. Definitiv nach einem Flug zu lange!",Rentalcars,de
"Jul 13, 2025 @ 20:06:21.000","Gerne wieder ",Avis,de
"Jul 13, 2025 @ 19:51:28.000","Centauro Shuttle stand am Flughafen bereit und man bekam direkt eine Bearbeitungsnummer für die Abholung. So entstand kein Stress im Büro.
Rückgabe war ebenfalls problemlos und zügig.","Argus Car Hire",de
"Jul 13, 2025 @ 19:21:26.000","Anmietung verlief problemlos und schnell. Abgabe ein wenig umständlich. 
","Argus Car Hire",de
"Jul 13, 2025 @ 19:13:47.000","Die Mitarbeiterin war von Anfang an sehr unfreundlich. Als wir ihr mitgeteilt haben, dass wir bereits eine Kasko-Versicherung über billiger- mietwagen.de abgeschlossen haben, wurde sie nur noch unfreundlicher. Das Kartenlesegerät hat bei ihr nicht funktioniert und statt nach dem Fehler zu suchen, hat sie behauptet, dass unsere Kreditkarten nicht gehen. Dies war nicht der Fall, sondern das Gerät war defekt. Da dies alles ihr zu lange dauerte, wurde sie noch unfreundlicher. Den Wagen hat man uns kommentarlos hingestellt. 
Der optische Zustand war nicht besonders und bei der kompletten Front, klebten tote Insekten. Die Rückgabe verlief auch fast kommentarlos. Preis / Leistung war Ok, aber mehr auch nicht!","Argus Car Hire",de
"Jul 13, 2025 @ 18:57:41.000",,AutoEurope,de
"Jul 13, 2025 @ 18:51:51.000","Das Auto war nicht sauber. Die Abwicklung verlief recht schnell, die Angestellte hat nicht auf ihre eigenen Versicherungen gepocht, wie es sonst öfters passiert, war aber nicht wirklich freundlich. Die Zurückgabe des Autos war außerhalb der Öffnungszeiten möglich, was sehr super war. Leider war der Tank nicht voll und ich musste somit drei Tankversuche starten, damit ich genau auf dieselbe Tankmenge kam, wie bei der Ausgabe, das ist sehr zeitaufwändig und nervenaufreibend.",AutoEurope,de
"Jul 13, 2025 @ 18:33:40.000","Nix mehr hinzuzufügen ",AutoEurope,de
"Jul 13, 2025 @ 18:31:36.000","Fahrzeug stand direkt vor dem Terminal bereit. ","Argus Car Hire",de
"Jul 13, 2025 @ 18:23:42.000","Schnelle Abwicklung, Upgrade zu einer größeren Kategorie sowie Automatik.",BSPAuto,de
"Jul 13, 2025 @ 18:15:12.000","Alles super ","Argus Car Hire",de
"Jul 13, 2025 @ 16:20:16.000","Ich bekam ein anderes Auto als gebucht, aber es war eher ein upgrade. Vor Ort waren die Mitarbeiter sehr freundlich und hilfsbereit.",Rentalcars,de
"Jul 13, 2025 @ 15:27:12.000","Verrechnete massive Zusatzkosten welche vorher nicht kommuniziert wurden. Gab an, dass dies billiger-Mietwagen hätte tun sollen.",AutoEurope,de
"Jul 13, 2025 @ 15:01:24.000","Super Service und Freundlichkeit am Flughafen in Oklahoma City (Will Rogers Airport). Perfekt !
Am John Wayne Airport in Santa Anna Behauptung, es gäbe kein Navi im gebuchten Auto. Habe aber extra ein Auto mit Navi, für Zusatzkosten gebucht ! Personal war dort sehr oberflächlich und  sehr ""verkaufsorientiert"" !!!!
Mußte also ein teueres Auto nehmen, um ein Navigationsgerät zu haben !!!!
",BSPAuto,de
"Jul 13, 2025 @ 14:27:10.000","Autounion kann ich nicht empfehlen. Der TÜV war im April 2024 laut Plakette abgelaufen. Wir wollten das Auto tauschen weil wir uns unsicher fühlten. Jedoch ohne Erfolg. Autounion meinte das Datum auf der Plakette sei nicht richtig.",AutoEurope,de
"Jul 13, 2025 @ 14:22:45.000","Alles ging schnell und unkompliziert. Man bekommt Fotos zum Zustand des Wagens, was Sicherheit vermittelt. Überwiegend junge, aber sehr kompetente Leute. Shuttle direkt am Flughafen an der Hauptstraße, fährt oft. Die Station ist aber unweit, direkt neben dem Flughafengelände. Goldcar kann man empfehlen aus meiner Sicht. Das einzige Manko: der Wagen war nicht ganz so neu, war schon über 50.000 km gelaufen, war aber in einem guten Zustand.",AutoEurope,de
"Jul 13, 2025 @ 14:11:22.000","Ich hatte im Vertrag vor Ort den Wechsel in eine teurere Gruppe eingetragen bekommen. Auf Nachfrage wurde mir gesagt, dass das eine interne Sache sei und ich nicht dafür zahlen müsse.
Nach Abgabe habe ich eine Rechnung über diesen Betrag bekommen und meine Kreditkarte wurde entsprechend belastet. ","Argus Car Hire",de
"Jul 13, 2025 @ 13:17:42.000","War alles ok.",AutoEurope,de
"Jul 13, 2025 @ 13:16:56.000","Sehr freundliche Mitarbeiter. Kompetent und schnell. Sauberes Auto ohne Fehler",AutoEurope,de
"Jul 13, 2025 @ 13:12:45.000","Nachdem wir das Auto am 3.7. entgegengenommen hatten, hatten wir am Abend des 4.7. Probleme mit dem Autoschlüssel: Das Auto ließ sich noch entsperren, der Motor ließ sich jedoch nicht starten, da der Schlüssel ""nicht erkannt"" werden konnte. Wir steckten also auf einem Parkplatz in Port de Soller fest und mussten unsere Dinner-Pläne canceln, während wir auf einen Mechaniker warteten, der nach etwa einer Stunde auftauchte. Er empfahl, den Schlüssel an eine ganz bestimmte Stelle, links neben dem Lenkrad zu halten, und damit sprang der Motor dann tatsächlich an, und wir konnten zu unserem Hotel zurückfahren. (Diesen Hinweis hätte er mir sicher auch während des vorangegangen Telefonats geben können, was uns eine Menge Stress erspart hätte.)

Da dieses Problem auch am nächsten Tag weiter auftrat und wir uns Sorgen darüber machten, wie sicher die empfohlene Notlösung (Schlüssel an bestimmter Stelle) sein würde , nahm ich erneut Kontakt zu Click&Rent auf. Dort wurde mir nicht nur vorgeworfen, dass ich ja vielleicht selbst den Schlüssel beschädigt hätte (durch Fallenlassen oder Wasser - absolut waghalsige Vermutungen der Service-Mitarbeiterin!) Mir wurde auch gesagt, dass sowohl der Mechanikerdienst am Tag vorher wie auch ein erneuter Mechaniker-Service von meiner Kaution abgezogen würde. (Dies war letztendlich nicht der Fall, die Ankündigung dessen gab uns trotzdem ein äußerst ungutes Gefühl.) Insgesamt empfand ich das Gespräch mit dieser Service-Mitarbeiterin als höchst unprofessionell und nicht hilfreich.

Wir nahmen das ganze also selbst in die Hand, fanden via Google einen Weg,  die Batterie im Schlüssel zu ersetzen, was das Problem dann auch zuverlässig löste. Wäre es dem Mechaniker nicht leicht gefallen, entweder selbst schon die Batterie zu wechseln - oder uns zumindest dies zu empfehlen?

Bei der Rückgabe erwähnten wir nichts zu diesem Thema, um nicht die Missgunst der Click&Rent Mitarbeiter auf uns zu ziehen und sie zu irgendwelchen Komplikationen zu motivieren. Auf den Kosten der Batterie ( €4 ) blieben wir entsprechend sitzen. 

Davon abgesehen hatte das Auto zwar bei der Übernahme am 3.7. schon ein paar Schrammen, die ich selbst fotographisch dokumentieren musste, aber da dies bei der Rückgabe keine Rolle spielte, hat dies keinen Einfluss auf meine Bewertung.

Im Großen und ganzen waren wir also zufrieden mit dem Auto selbst. Unsere Erfahrung mit dem Schlüssel, die uns viel Zeit, Nerven und Geld (Batterie + Roaming-Kosten für lange Telefonate mit Click&Rent) kosteten, hinterließ jedoch einen äußerst bitteren Nachgeschmack.",BSPAuto,de
"Jul 13, 2025 @ 12:48:36.000","Das einzige was anfangs etwas zu aufwändig war , war das digitale Einchecken an einem Terminal bei Record am Flughafen. Nach einem Fehler mussten wir dann letztendlich doch mit einer Service Kraft am Schalter für die Abholung des Wagens einchecken.  Alles andere wie Wagenübernahme und Abgabe war ohne Beanstandungen. Bei der Abholung ist immer wichtig das Auto auf vorhandene Beschädigungen zu überprüfen und davon gut erkennbare Fotos zu machen, die man nach der Abgabe auch präsentieren kann.","Sunny Cars",de
"Jul 13, 2025 @ 12:16:40.000","- Ölservice war ab dem 3. Tag notwendig (bei gebuchter Einwegfahrt von mind. 3.000 km) 
- Schlüsselbatterie in beiden Schlüsseln leer, sodass wir eine neue kaufen mussten 
- Wagen war außen schmutzig, innen staubig 
- Mehrere Steinschläge auf der Windschutzscheibe 
- Schäden am Wagen mussten wir selbst in einem dunklen Parkhaus finden und nur diese wurden dann auch notgedrungen notiert 
- Uns wurde nicht mitgeteilt und es stand auch nirgendwo am Wagen mit welchem Kraftstoff dieser zu betanken ist 

","Sunny Cars",de
